name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Washington,DC,USA",2023-04-25,16.0,6.5,11.7,16.0,3.4,11.0,0.0,45.3,0.0,0,0.0,,0.0,0.0,33.5,17.2,347.3,1022.6,73.6,16.0,183.6,15.9,9,10.0,2023-04-25T06:18:07,2023-04-25T19:54:49,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-04-26,19.3,8.3,13.5,19.3,8.3,13.4,6.4,63.7,0.293,100,8.33,rain,0.0,0.0,37.1,21.6,161.6,1021.7,69.0,15.9,164.6,14.3,9,10.0,2023-04-26T06:16:49,2023-04-26T19:55:47,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDCA,72405013743,72403793728,D6279,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-04-27,22.0,10.9,15.9,22.0,10.9,15.9,9.9,68.6,0.0,0,0.0,,0.0,0.0,20.5,24.9,99.9,1019.7,82.8,16.0,150.9,13.0,8,10.0,2023-04-27T06:15:32,2023-04-27T19:56:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-04-28,14.9,12.1,13.4,14.9,12.1,13.4,12.0,91.0,30.259,100,83.33,rain,0.0,0.0,64.8,35.6,57.4,1013.4,98.6,9.0,26.3,2.1,1,10.0,2023-04-28T06:14:16,2023-04-28T19:57:43,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-04-29,19.3,12.7,15.3,19.3,12.7,15.3,12.7,84.8,3.669,100,29.17,rain,0.0,0.0,22.3,17.3,34.9,1008.6,94.2,12.7,135.8,11.8,7,10.0,2023-04-29T06:13:01,2023-04-29T19:58:40,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-04-30,18.2,14.9,16.3,18.2,14.9,16.3,13.9,86.0,9.635,100,37.5,rain,0.0,0.0,56.1,31.9,352.9,996.1,98.6,13.0,40.0,3.3,2,10.0,2023-04-30T06:11:47,2023-04-30T19:59:38,0.34,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KDCA,72405013743,72403793728,D6279,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-05-01,16.0,9.9,13.7,16.0,8.2,13.6,3.4,50.6,0.018,100,4.17,rain,0.0,0.0,53.6,37.5,231.8,995.8,77.9,16.0,90.0,7.8,3,10.0,2023-05-01T06:10:34,2023-05-01T20:00:36,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,D6279,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-05-02,14.9,9.9,11.9,14.9,8.2,11.8,4.8,62.2,0.0,0,0.0,rain,0.0,0.0,51.8,27.4,271.8,998.2,92.3,15.9,72.9,6.4,4,10.0,2023-05-02T06:09:23,2023-05-02T20:01:34,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-03,13.6,9.0,11.0,13.6,7.2,10.6,2.8,58.2,0.267,100,4.17,rain,0.0,0.0,58.1,28.5,303.6,1001.8,93.0,16.0,92.3,7.9,4,10.0,2023-05-03T06:08:12,2023-05-03T20:02:31,0.43,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-04,17.0,8.3,12.7,17.0,6.2,11.8,4.9,60.1,0.0,0,0.0,rain,0.0,0.0,33.5,21.6,310.5,1012.6,74.6,16.0,114.4,9.9,5,10.0,2023-05-04T06:07:03,2023-05-04T20:03:28,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-05,20.9,8.1,15.0,20.9,7.0,14.9,6.6,60.4,0.0,0,0.0,,0.0,0.0,29.5,19.5,333.3,1021.9,46.6,16.0,163.0,14.2,8,10.0,2023-05-05T06:05:55,2023-05-05T20:04:26,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-06,23.6,10.2,16.7,23.6,10.2,16.7,7.8,58.8,0.0,0,0.0,,0.0,0.0,29.5,14.0,35.2,1024.3,51.6,16.0,238.6,20.7,9,10.0,2023-05-06T06:04:49,2023-05-06T20:05:23,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-07,22.9,12.5,17.3,22.9,12.5,17.3,13.2,77.2,0.504,100,12.5,rain,0.0,0.0,33.5,15.8,188.6,1016.9,71.3,16.0,118.7,10.3,6,10.0,2023-05-07T06:03:44,2023-05-07T20:06:20,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-08,28.3,15.6,21.5,28.1,15.6,21.5,15.2,71.4,0.058,100,4.17,rain,0.0,0.0,33.5,20.2,317.4,1010.2,74.6,13.8,194.5,16.8,8,10.0,2023-05-08T06:02:40,2023-05-08T20:07:16,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-09,20.9,13.9,17.7,20.9,13.9,17.7,11.3,67.0,2.615,100,20.83,rain,0.0,0.0,29.5,16.1,31.3,1014.0,77.5,15.9,96.8,8.5,4,10.0,2023-05-09T06:01:37,2023-05-09T20:08:12,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-10,22.1,10.4,16.3,22.1,10.4,16.3,7.3,58.3,0.0,0,0.0,,0.0,0.0,9.4,12.6,23.4,1021.2,74.9,16.0,205.5,17.7,8,10.0,2023-05-10T06:00:36,2023-05-10T20:09:09,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-05-11,25.0,11.8,18.5,25.0,11.8,18.5,12.3,68.8,0.0,0,0.0,,0.0,0.0,14.8,19.9,178.7,1021.0,69.0,16.0,216.4,18.8,8,10.0,2023-05-11T05:59:36,2023-05-11T20:10:04,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-05-12,28.3,15.3,21.8,28.8,15.3,21.9,15.8,70.7,0.0,0,0.0,,0.0,0.0,16.6,19.6,175.5,1018.9,78.4,16.0,211.7,18.3,8,10.0,2023-05-12T05:58:38,2023-05-12T20:11:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-05-13,24.3,17.8,20.4,24.3,17.8,20.4,17.4,83.7,2.28,100,29.17,rain,0.0,0.0,18.4,23.0,16.5,1017.7,91.0,15.1,51.6,4.5,2,10.0,2023-05-13T05:57:41,2023-05-13T20:11:55,0.78,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-14,26.0,13.6,20.2,26.0,13.6,20.2,9.5,55.3,0.0,0,0.0,,0.0,0.0,25.9,19.4,10.3,1021.8,42.7,15.9,221.0,19.1,9,10.0,2023-05-14T05:56:45,2023-05-14T20:12:50,0.82,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-15,23.3,13.0,18.2,23.3,13.0,18.2,5.1,42.6,0.0,0,0.0,,0.0,0.0,37.1,21.9,122.7,1023.9,68.1,16.0,233.5,20.2,9,10.0,2023-05-15T05:55:52,2023-05-15T20:13:44,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-16,25.5,14.2,19.9,25.5,14.2,19.9,13.6,67.9,0.0,0,0.0,,0.0,0.0,50.0,24.6,221.3,1010.4,83.7,16.0,146.3,12.7,9,10.0,2023-05-16T05:54:59,2023-05-16T20:14:38,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-17,23.2,15.8,20.2,23.2,15.8,20.2,9.0,50.0,0.0,0,0.0,,0.0,0.0,43.9,30.7,353.6,1008.5,59.3,16.0,200.5,17.2,8,10.0,2023-05-17T05:54:09,2023-05-17T20:15:31,0.93,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-05-18,21.5,9.7,15.7,21.5,7.5,15.5,3.8,45.2,0.0,0,0.0,,0.0,0.0,25.9,21.4,99.5,1023.6,38.3,16.0,208.5,17.8,9,10.0,2023-05-18T05:53:19,2023-05-18T20:16:24,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KIAD,KDCA,72405013743,72403793728,D6279,72403093738,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-05-19,23.2,13.0,18.1,23.2,13.0,18.1,10.9,64.9,0.0,0,0.0,,0.0,0.0,35.3,25.1,148.4,1024.4,71.8,16.0,184.9,16.0,8,10.0,2023-05-19T05:52:32,2023-05-19T20:17:17,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-20,26.2,14.3,19.4,26.2,14.3,19.4,14.9,76.9,3.85,100,12.5,rain,0.0,0.0,47.9,26.5,62.1,1016.3,83.5,15.4,214.4,18.6,8,10.0,2023-05-20T05:51:46,2023-05-20T20:18:08,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-21,26.0,14.2,20.2,26.0,14.2,20.2,10.4,56.4,0.561,100,16.67,rain,0.0,0.0,40.3,25.3,328.2,1016.7,29.9,16.0,223.1,19.2,8,10.0,2023-05-21T05:51:02,2023-05-21T20:19:00,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-22,27.6,14.7,21.3,26.8,14.7,21.2,10.7,53.7,0.0,0,0.0,,0.0,0.0,20.5,17.5,61.1,1020.7,55.7,16.0,198.9,17.2,8,10.0,2023-05-22T05:50:19,2023-05-22T20:19:50,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-23,23.7,15.7,19.5,23.7,15.7,19.5,10.9,59.5,0.0,0,0.0,,0.0,0.0,29.5,20.3,82.6,1024.4,84.9,15.7,181.8,15.7,6,10.0,2023-05-23T05:49:39,2023-05-23T20:20:40,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-24,27.0,13.0,19.9,26.7,13.0,19.9,9.7,53.5,0.0,0,0.0,,0.0,0.0,18.4,17.2,92.4,1018.1,65.0,16.0,211.3,18.2,8,10.0,2023-05-24T05:49:00,2023-05-24T20:21:29,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KIAD,KDCA,72405013743,72403793728,D6279,72403093738,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-05-25,22.7,14.3,18.6,22.7,14.3,18.6,6.1,45.8,0.0,0,0.0,,0.0,0.0,49.5,31.9,24.5,1019.6,53.3,16.0,238.4,20.6,9,10.0,2023-05-25T05:48:22,2023-05-25T20:22:17,0.19,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-26,23.7,12.3,18.3,23.7,12.3,18.3,7.1,51.2,0.0,0,0.0,,0.0,0.0,29.5,21.1,84.6,1024.1,45.9,16.0,232.0,20.1,9,10.0,2023-05-26T05:47:47,2023-05-26T20:23:05,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-27,24.9,12.8,19.0,24.9,12.8,19.0,6.1,45.6,0.0,0,0.0,,0.0,0.0,35.3,23.2,80.0,1025.4,64.7,16.0,234.4,20.4,9,10.0,2023-05-27T05:47:13,2023-05-27T20:23:52,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-28,23.2,15.3,19.0,23.2,15.3,19.0,11.0,60.0,0.278,100,4.17,rain,0.0,0.0,22.3,18.1,50.8,1019.8,95.2,15.6,136.8,12.0,5,10.0,2023-05-28T05:46:41,2023-05-28T20:24:37,0.29,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-29,24.7,17.1,19.8,24.7,17.1,19.8,16.6,82.4,18.596,100,58.33,rain,0.0,0.0,40.7,27.7,54.5,1015.0,97.2,14.4,71.7,6.3,3,30.0,2023-05-29T05:46:11,2023-05-29T20:25:22,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-30,23.7,15.4,18.8,23.7,15.4,18.8,13.1,71.1,3.036,100,16.67,rain,0.0,0.0,33.5,23.1,59.4,1020.1,85.4,15.7,213.3,18.4,9,10.0,2023-05-30T05:45:43,2023-05-30T20:26:06,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-05-31,25.4,12.9,19.0,25.4,12.9,19.0,9.9,58.7,0.0,0,0.0,,0.0,0.0,14.8,14.1,60.9,1021.4,22.5,15.1,262.5,22.7,9,10.0,2023-05-31T05:45:16,2023-05-31T20:26:49,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,72403093738,72406093721,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-01,28.7,14.7,22.2,28.7,14.7,22.2,14.1,62.9,0.0,0,0.0,,0.0,0.0,16.6,17.8,44.8,1018.6,19.7,14.2,236.3,20.4,9,10.0,2023-06-01T05:44:51,2023-06-01T20:27:31,0.42,Clear,Clear conditions throughout the day.,clear-day,"KIAD,KDCA,72405013743,72403793728,D6279,72403093738,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-06-02,33.6,17.4,25.3,32.6,17.4,25.2,15.4,58.6,0.0,0,0.0,,0.0,0.0,18.4,15.4,62.6,1013.1,18.8,13.4,227.1,19.7,9,10.0,2023-06-02T05:44:28,2023-06-02T20:28:12,0.45,Clear,Clear conditions throughout the day.,clear-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-03,28.7,17.1,24.1,29.1,17.1,24.2,16.8,64.7,0.0,0,0.0,,0.0,0.0,35.3,27.9,81.0,1012.3,72.6,16.0,198.0,16.9,8,30.0,2023-06-03T05:44:07,2023-06-03T20:28:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-04,24.2,16.0,19.2,24.2,16.0,19.2,11.7,62.6,0.0,0,0.0,rain,0.0,0.0,40.7,21.1,120.1,1016.2,77.6,16.0,166.0,14.3,9,10.0,2023-06-04T05:43:48,2023-06-04T20:29:30,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-05,26.5,14.9,20.8,26.5,14.9,20.8,10.7,57.0,0.0,0,0.0,,0.0,0.0,31.7,20.9,352.0,1013.2,67.6,16.0,221.3,19.1,9,10.0,2023-06-05T05:43:31,2023-06-05T20:30:07,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-06,28.2,15.7,22.5,27.2,15.7,22.3,8.3,41.7,0.0,0,0.0,,0.0,0.0,41.7,25.6,283.2,1008.4,83.3,13.2,191.4,16.5,7,10.0,2023-06-06T05:43:16,2023-06-06T20:30:43,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-07,26.5,16.7,22.2,26.5,16.7,22.2,8.1,41.8,0.0,0,0.0,,0.0,0.0,33.5,25.0,348.4,1005.4,62.4,7.4,207.7,18.0,7,10.0,2023-06-07T05:43:02,2023-06-07T20:31:18,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-06-08,25.4,15.8,20.4,25.4,15.8,20.4,8.3,48.4,0.0,0,0.0,,0.0,0.0,29.5,21.8,39.1,1005.9,74.5,4.8,197.9,17.1,7,10.0,2023-06-08T05:42:51,2023-06-08T20:31:52,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,72403093738,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-06-09,24.2,15.1,20.2,24.2,15.1,20.2,8.2,46.9,0.0,0,0.0,rain,0.0,0.0,51.8,24.0,320.6,1009.2,69.5,15.8,155.4,13.4,6,10.0,2023-06-09T05:42:41,2023-06-09T20:32:24,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-10,30.5,14.7,22.9,28.8,14.7,22.4,9.7,46.5,0.0,0,0.0,,0.0,0.0,35.3,22.9,248.1,1010.5,41.9,16.0,232.1,19.9,9,10.0,2023-06-10T05:42:33,2023-06-10T20:32:55,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-11,32.0,18.4,25.1,30.9,18.4,24.9,14.4,53.9,0.0,0,0.0,,0.0,0.0,40.7,23.9,180.5,1010.1,67.8,15.5,205.8,17.6,8,10.0,2023-06-11T05:42:27,2023-06-11T20:33:24,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KIAD,KDCA,72405013743,72403793728,D6279,72403093738,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-06-12,26.0,20.0,23.7,26.0,20.0,23.7,17.6,68.8,5.463,100,16.67,rain,0.0,0.0,47.3,25.1,202.7,1005.1,88.8,15.5,82.2,6.9,2,30.0,2023-06-12T05:42:23,2023-06-12T20:33:52,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDCA,72405013743,72403793728,D6279,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-06-13,27.1,15.8,22.0,26.6,15.8,21.9,11.5,53.6,0.0,0,0.0,,0.0,0.0,31.7,20.0,238.5,1007.4,55.5,16.0,189.0,16.3,8,10.0,2023-06-13T05:42:20,2023-06-13T20:34:18,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-14,28.2,18.1,22.2,27.3,18.1,22.1,11.6,53.5,0.0,0,0.0,rain,0.0,0.0,57.6,37.6,237.9,1002.5,64.2,15.7,160.6,13.8,8,10.0,2023-06-14T05:42:20,2023-06-14T20:34:43,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KIAD,KDCA,72405013743,72403793728,D6279,72403093738,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-06-15,28.7,17.3,23.0,27.4,17.3,22.8,9.1,43.3,0.0,0,0.0,,0.0,0.0,37.1,21.6,300.3,1006.2,45.6,15.9,227.4,19.4,9,10.0,2023-06-15T05:42:21,2023-06-15T20:35:06,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-16,27.1,18.2,22.7,27.5,18.2,22.7,14.8,62.2,0.035,100,8.33,rain,0.0,0.0,50.4,37.3,326.4,1005.7,86.2,15.0,162.1,14.0,7,10.0,2023-06-16T05:42:24,2023-06-16T20:35:28,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-17,28.7,17.7,23.3,27.6,17.7,23.1,11.8,51.7,0.0,0,0.0,,0.0,0.0,48.5,32.3,320.1,1008.7,47.7,13.2,215.4,18.4,8,10.0,2023-06-17T05:42:29,2023-06-17T20:35:48,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-18,30.5,17.6,24.5,28.7,17.6,24.0,9.5,41.4,0.0,0,0.0,,0.0,0.0,25.9,17.8,306.1,1012.4,28.1,13.2,235.3,20.3,9,10.0,2023-06-18T05:42:35,2023-06-18T20:36:06,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KIAD,KDCA,72405013743,72403793728,D6279,72403093738,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-06-19,31.5,18.8,25.2,32.3,18.8,25.5,16.5,59.9,0.011,100,4.17,rain,0.0,0.0,37.1,23.4,123.9,1014.8,70.5,11.9,151.5,13.1,8,10.0,2023-06-19T05:42:44,2023-06-19T20:36:23,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C6294,KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-20,27.1,22.0,24.2,28.0,22.0,24.3,18.1,69.2,0.011,100,4.17,rain,0.0,0.0,46.4,30.0,76.3,1018.4,83.6,13.2,107.1,9.2,4,10.0,2023-06-20T05:42:54,2023-06-20T20:36:38,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C6294,KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-21,22.0,16.1,18.9,22.0,16.1,18.9,16.3,85.0,10.605,100,70.83,rain,0.0,0.0,62.4,38.9,46.2,1019.8,97.9,12.9,43.0,3.8,2,10.0,2023-06-21T05:43:06,2023-06-21T20:36:51,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-06-22,19.9,16.1,18.1,19.9,16.1,18.1,16.6,91.2,1.278,100,37.5,rain,0.0,0.0,38.9,23.6,51.2,1018.3,100.0,10.5,54.3,4.7,2,10.0,2023-06-22T05:43:19,2023-06-22T20:37:02,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-23,26.1,18.7,21.9,26.1,18.7,21.9,20.4,91.4,6.159,100,75.0,rain,0.0,0.0,27.7,14.9,73.2,1013.7,94.7,11.5,66.0,5.6,3,30.0,2023-06-23T05:43:34,2023-06-23T20:37:12,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-24,31.0,22.1,25.3,32.0,22.1,25.7,20.4,76.7,0.299,100,8.33,rain,0.0,0.0,14.8,16.2,211.8,1010.9,87.9,15.7,190.5,16.4,8,30.0,2023-06-24T05:43:51,2023-06-24T20:37:20,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C6294,KDCA,72405013743,72403793728,D6279,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-06-25,32.8,21.5,27.0,33.3,21.5,27.5,18.9,63.3,0.0,0,0.0,,0.0,0.0,16.6,21.0,255.7,1010.0,51.9,16.0,224.0,19.3,9,30.0,2023-06-25T05:44:10,2023-06-25T20:37:26,0.24,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KIAD,KDCA,72405013743,72403793728,D6279,72403093738,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-06-26,31.1,24.1,27.1,34.6,24.1,28.4,20.9,70.0,0.0,0,0.0,rain,0.0,0.0,37.1,23.2,186.4,1005.3,81.8,15.6,142.3,12.2,6,30.0,2023-06-26T05:44:30,2023-06-26T20:37:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2023-06-27,28.9,20.5,23.4,30.2,20.5,23.6,18.6,75.2,19.155,100,37.5,rain,0.0,0.0,54.1,26.4,203.9,1005.4,85.4,15.7,132.7,11.3,7,30.0,2023-06-27T05:44:51,2023-06-27T20:37:33,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KIAD,KDCA,72405013743,72403793728,D6279,72403093738,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2023-06-28,27.7,19.8,23.7,28.0,19.8,23.8,16.4,64.8,0.0,0,0.0,,0.0,0.0,43.1,25.2,303.4,1011.7,67.4,10.7,158.8,13.5,6,10.0,2023-06-28T05:45:14,2023-06-28T20:37:33,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
